program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos,cost_source_url
245,Medical University of South Carolina,,South Carolina,https://chp.musc.edu/academics/physical-therapy,url_found,3,high,,Medical University of South Carolina DPT financial fact sheet,,,confirmed_landing,"Page is from the correct school's DPT program but contains no financial data (tuition, fees, total cost) and limited outcome data. Only NPTE pass rate (98.5%) is mentioned, but no graduation rate, employment rate, or cost information is provided. Financial and complete outcome data would be found on linked sub-pages.",120089,2025-2026,36840,,,https://chp.musc.edu/academics/physical-therapy,https://chp.musc.edu/academics/physical-therapy/doctor-of-physical-therapy-programs/program-outcomes,,,98.5,,,35,len+cost:/academics/physical-therapy+cost:sub2025-dpt-financial-fact-sheet-hybrid.pdf|len:sub2025-dpt-financial-fact-she,,,,,https://chp.musc.edu/-/sm/health-professions/academics/physical-therapy/f/2025-dpt-financial-fact-sheet-hybrid.pdf
246,University of South Carolina - Columbia,,South Carolina,https://www.sc.edu/study/colleges_schools/public_health/study/areas_of_study/physical_therapy/index.php,url_found,3,high,https://www.vagelos.columbia.edu/education/academic-programs/programs-physical-therapy/doctor-physical-therapy/financial-fact-sheet,University of South Carolina - Columbia DPT financial fact sheet,,,confirmed_landing,"This is a general overview/landing page for the University of South Carolina DPT program. It contains program description, mission, and news but does not include any financial data (tuition, fees, total program cost) or outcome data (graduation rate, board pass rate, employment rate). These figures would likely be found on linked pages such as admissions, student finance, or outcomes pages.",41772,2024-2025,15471,,,https://www.sc.edu/study/colleges_schools/public_health/study/areas_of_study/physical_therapy/index.php,https://www.sc.edu/study/colleges_schools/public_health/study/areas_of_study/physical_therapy/pt_accreditation/index.php,,,,,,32,len:reas_of_study/physical_therapy/index.php+cost:subaduate_applicants/tuition_fees/index.php|len:subaduate_applicants/t,total,Year1:$54221+Year2:$53787+Year3:$45047,,,https://www.sc.edu/study/colleges_schools/public_health/apply/graduate_applicants/tuition_fees/index.php
250,Augustana University,,South Dakota,https://www.augie.edu/AUDPT,url_found,3,high,https://www.augie.edu/sites/default/files/documents/2025-12/2025-dpt-student-financial-fact-sheet.pdf,Augustana University DPT financial fact sheet,,2025,valid,,110555,2025,51500,2000,,https://www.augie.edu/AUDPT,www.n/a.com,,,,,,24,len:025-dpt-student-financial-fact-sheet.pdf,per_year,"$51,500/yr x 2yr + $4,000 fees + $3,555 other",,,https://www.augie.edu/sites/default/files/documents/2025-12/2025-dpt-student-financial-fact-sheet.pdf
249,University of South Dakota,,South Dakota,https://www.usd.edu/health-sciences/physical-therapy,url_found,3,high,,University of South Dakota DPT financial fact sheet,,2023,confirmed_landing,"This is a landing/overview page for the University of South Dakota DPT program, but it does not contain financial or outcome data. No tuition, fees, total program cost, graduation rate, board pass rate, or employment rate information is provided on this page.",136324,2025-2026,45452,,,https://www.usd.edu/health-sciences/physical-therapy,https://www.usd.edu/Academics/Colleges-and-Schools/school-of-health-sciences/physical-therapy/Accreditation,,,,,,32,len+cost:/health-sciences/physical-therapy+cost:subl-Therapy/CAPTE-Financial-Fact-Sheet.pdf|len:subl-Therapy/CAPTE-Finan,,,,,https://www.usd.edu/-/media/Project/USD/DotEdu/Academics/Colleges-and-Schools/Health-Sciences/Physical-Therapy/CAPTE-Financial-Fact-Sheet.pdf?rev=8e9a9efd5deb4bdb8b9c7e41ab955a7a&hash=1FBDC1283F7FF810128A7511C77572B0
255,Belmont University,,Tennessee,https://www.belmont.edu/health-sciences/graduate/doctorate-physical-therapy/index.html,url_found,3,high,https://marymount.edu/academics/wp-content/uploads/sites/3/2022/08/Marymount-University-Financial-Fact-Sheet-2021-2022.pdf,Belmont University DPT financial fact sheet,,2022,confirmed_landing,"This is the correct school's DPT program landing page, but it does not contain the requested financial data (tuition, fees, total program cost). While it does mention outcome metrics like 100% ultimate NPTE pass rate and 100% employment rate, the primary financial information is not present on this page. The page appears to link to separate 'Financial Fact Sheets' for residency programs, suggesting financial data is on linked sub-pages rather than this main program overview page.",,2025-2026,,,,https://www.belmont.edu/health-sciences/graduate/doctorate-physical-therapy/index.html,https://www.belmont.edu/health-sciences/graduate/doctorate-physical-therapy/outcomes.html,,,,,,36,len+cost:te/doctorate-physical-therapy/index.html|No cost data found on page; see financial fact sheet link,,,,,https://www.belmont.edu/health-sciences/graduate/doctorate-physical-therapy/index.html
254,East Tennessee State University,,Tennessee,https://www.etsu.edu/chs/rehabilitation/physical-therapy/,url_found,3,high,https://www.tnstate.edu/pt/2024-dpt-student-financial-fact-sheet%20-%20Copy.pdf,East Tennessee State University DPT financial fact sheet,,2024,valid,,155058,2024,49447,,,https://www.etsu.edu/chs/rehabilitation/physical-therapy/,https://www.etsu.edu/chs/rehabilitation/physical-therapy/,https://www.etsu.edu/chs/rehabilitation/physical-therapy/,98.7,91.585,100.0,,,cost+len:apta_direct+cost:subion/physical-therapy/admissions/cost.php|len:subion/physical-therapy/admissions/cost.php|No,,,,,https://www.etsu.edu/chs/rehabilitation/physical-therapy/admissions/cost.php
257,Lincoln Memorial University,,Tennessee,http://www.lmunet.edu/dpt,url_found,3,high,,Lincoln Memorial University DPT financial fact sheet,,2024,confirmed_landing,"This is the correct school's DPT program landing/overview page, but it contains no financial data (tuition, fees, total program cost) or outcome data (graduation rate, board pass rate, employment rate). Only general program information, accreditation status, and median PT salary information are provided.",120840,2025-2026,40280,,,http://www.lmunet.edu/dpt,https://www.lmunet.edu/cmsh/dpt/student-outcomes,,,,,,36,len+cost:/dpt+cost:sub/cmsh/dpt/cost.php|len:sub/cmsh/dpt/cost.php|No cost data found on page,,,,,https://www.lmunet.edu/cmsh/dpt/cost.php
256,South College - Knoxville,,Tennessee,https://www.south.edu/program/doctor-of-physical-therapy-knoxville/,url_found,3,high,https://www.south.edu/wp-content/uploads/2024/08/2023-dpt-student-financial-fact-sheet32_a11y.pdf,South College - Knoxville DPT financial fact sheet,,2024,valid,,108553,2025,47900,2130,,https://www.south.edu/program/doctor-of-physical-therapy-knoxville/,https://www.south.edu/program/doctor-of-physical-therapy-knoxville/,,,,,True,24,len:-student-financial-fact-sheet32_a11y.pdf,total,"Year 1: $53,271 + Year 2: $51,320",,,https://www.south.edu/wp-content/uploads/2024/08/2023-dpt-student-financial-fact-sheet32_a11y.pdf
252,Tennessee State University,,Tennessee,http://www.tnstate.edu/pt/,url_found,3,high,https://www.tnstate.edu/pt/2024-dpt-student-financial-fact-sheet%20-%20Copy.pdf,Tennessee State University DPT financial fact sheet,,2024,valid,,104076,2024-2025,34912,1872,,http://www.tnstate.edu/pt/,http://www.tnstate.edu/pt/dptoutcomes.aspx,,,,,True,35,len:dent-financial-fact-sheet%20-%20Copy.pdf,total,"In-state: $45,885; Out-of-state: $114,192",15393,yes,https://www.tnstate.edu/pt/2024-dpt-student-financial-fact-sheet%20-%20Copy.pdf
253,University of Tennessee Chattanooga,,Tennessee,http://www.utc.edu/physical-therapy/,url_found,3,high,https://health.utah.edu/documents/dpt-financial-fact-sheet,University of Tennessee Chattanooga DPT financial fact sheet,,,confirmed_landing,"Page is the correct school's DPT program landing/overview page but contains no financial data (tuition, fees, total program cost) or outcome metrics (graduation rate, board pass rate, employment rate). Data appears to be on linked sub-pages.",,,,,,http://www.utc.edu/physical-therapy/,https://www.utc.edu/physical-therapy/,,,,,,,cost+len:fact_sheet_stale,,,,,
251,University of Tennessee Health Science Center,,Tennessee,https://www.uthsc.edu/health-professions/physical-therapy/index.php,url_found,3,high,https://www.umt.edu/physical-therapy/tuition-fees1/umpt-financial-fact-sheet-2024-2025.pdf,University of Tennessee Health Science Center DPT financial fact sheet,,2024,valid,,124400,2025,34536,,,https://www.uthsc.edu/health-professions/physical-therapy/index.php,http://www.uthsc.edu/health-professions/pt/index.php,https://www.uthsc.edu/health-professions/physical-therapy/index.php,98.0,90.0,100.0,,,len+cost:h-professions/physical-therapy/index.php+cost:subnts/dpt-student-financial-fact-sheet.pdf|len:subnts/dpt-studen,,,,,https://www.uthsc.edu/health-professions/physical-therapy/dpt/documents/dpt-student-financial-fact-sheet.pdf
267,Angelo State University,,Texas,https://www.angelo.edu/dept/physical_therapy/,url_found,3,high,https://www.angelo.edu/live/files/28742-doctor-of-physical-therapy-program-financial-fact,Angelo State University DPT financial fact sheet,,,valid,,64950,2025,16930,3504,,https://www.angelo.edu/dept/physical_therapy/,https://www.angelo.edu/dept/physical_therapy/student_outcomes.php,,,,,,33,len:-physical-therapy-program-financial-fact,total,In-state: 6170+7594+7831+2136; OOS: 16930+20774+4829+5826,6170,yes,https://www.angelo.edu/live/files/28742-doctor-of-physical-therapy-program-financial-fact
263,Army - Baylor University,,Texas,https://military.robbins.baylor.edu/physical-therapy/physical-therapy-dpt,url_found,3,high,https://physicaltherapy.robbins.baylor.edu/sites/g/files/ecbvkj1266/files/2025-10/2025-dpt-student-financial-fact-sheet.pdf,Army - Baylor University DPT financial fact sheet,,2025,valid,,124345,2025,58500,300,,https://military.robbins.baylor.edu/physical-therapy/physical-therapy-dpt,https://military.robbins.baylor.edu/physical-therapy/physical-therapy-dpt/accreditation,,,,,,23,len:025-dpt-student-financial-fact-sheet.pdf,total,"Year 1: $64,750 + Year 2: $59,595",,,https://physicaltherapy.robbins.baylor.edu/sites/g/files/ecbvkj1266/files/2025-10/2025-dpt-student-financial-fact-sheet.pdf
275,Baylor University,,Texas,https://physicaltherapy.robbins.baylor.edu/dpt-program,url_found,3,high,https://physicaltherapy.robbins.baylor.edu/sites/g/files/ecbvkj1266/files/2025-10/2025-dpt-student-financial-fact-sheet.pdf,Baylor University DPT financial fact sheet,,2025,valid,,124345,2025,58500,300,,https://physicaltherapy.robbins.baylor.edu/dpt-program,https://physicaltherapy.robbins.baylor.edu/dpt-program/baylor-dpt-admissions-and-outcome-data,,,,,,36,"len:025-dpt-student-financial-fact-sheet.pdf|Year 1: 64750, Year 2: 59595, Year 3: 124345 (est. 3% annual increase)",per_year,58500/yr x 3yr + fees/expenses,,,https://physicaltherapy.robbins.baylor.edu/sites/g/files/ecbvkj1266/files/2025-10/2025-dpt-student-financial-fact-sheet.pdf
265,Hardin-Simmons University,,Texas,https://www.hsutx.edu/academics/graduate-programs/doctorate-physical-therapy/,url_found,3,high,https://www.hsutx.edu/wp-content/uploads/2024/11/2024-2025-HSU-DPT-Financial-Fact-Sheet.pdf,Hardin-Simmons University DPT financial fact sheet,,2024,valid,,102414,2024-2025,39524,2138,,https://www.hsutx.edu/academics/graduate-programs/doctorate-physical-therapy/,https://www.hsutx.edu/academics/graduate-programs/doctorate-physical-therapy/,,,,,True,27,len:24-2025-HSU-DPT-Financial-Fact-Sheet.pdf,total,Year1:44500+Year2:42300+Year3:15614,,,https://www.hsutx.edu/wp-content/uploads/2024/11/2024-2025-HSU-DPT-Financial-Fact-Sheet.pdf
258,Texas State University,,Texas,http://www.health.txst.edu/pt,url_found,3,high,,Texas State University DPT financial fact sheet,,2024,confirmed_landing,"This is the correct school's DPT program landing/overview page, but it contains no financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). The page is a general introduction to the program with navigation links and announcements.",,,,,,http://www.health.txst.edu/pt,https://www.health.txst.edu/pt/dpt-program.html,,,,,,36,len:sub/pt/admissions.html,,,,,http://www.health.txst.edu/pt
259,Texas Tech University Health Sciences Center,,Texas,https://www.ttuhsc.edu/health-professions/doctor-of-physical-therapy/,url_found,3,high,https://www.ttuhsc.edu/health-professions/documents/doctor-physical-therapy/DPT_Financial-Fact-Sheet_2024.pdf,Texas Tech University Health Sciences Center DPT financial fact sheet,,2024,valid,,51483,2025,28092,4504,,https://www.ttuhsc.edu/health-professions/doctor-of-physical-therapy/,https://www.ttuhsc.edu/health-professions/doctor-of-physical-therapy/,https://www.ttuhsc.edu/health-professions/doctor-of-physical-therapy/,95.8,95.3,100.0,True,36,len+cost:h-professions/doctor-of-physical-therapy+cost:subrapy/DPT_Financial-Fact-Sheet_Fa2025.pdf|len:subrapy/DPT_Finan,,,,,https://www.ttuhsc.edu/health-professions/documents/doctor-physical-therapy/DPT_Financial-Fact-Sheet_Fa2025.pdf
269,Texas Woman's University,,Texas,https://www.twu.edu/physical-therapy/,url_found,3,high,https://twu.edu/media/documents/irdm/Fact-Sheet_25FA-(1).pdf,Texas Woman's University DPT financial fact sheet,,,confirmed_landing,"This is a general overview/landing page for TWU's DPT program. While it mentions that accreditation information including graduation, licensure exam pass, and employment rates is available on the Accreditation page, the actual financial data (tuition, fees, total cost) and outcome metrics (graduation rate, board pass rate, employment rate) are not present on this page itself. Users would need to navigate to the linked Accreditation page or other sub-pages to find the specific data.",75216,2025,32123,,,https://www.twu.edu/physical-therapy/,https://twu.edu/physical-therapy/accreditation-and-student-outcomes/,,,,,,,len+cost:a/documents/irdm/Fact-Sheet_25FA-(1).pdf+cost:subal-fact-sheet-TWU-10-13-2025-Houston.pdf|len:subal-fact-sheet-,,,,,https://twu.edu/media/documents/physical-therapy/2025-dpt-student-financial-fact-sheet-TWU-10-13-2025-Houston.pdf
260,Texas Woman's University - EXPANSION PROGRAM  in Houston,,Texas,,url_found,3,high,https://twu.edu/media/documents/physical-therapy/2025-dpt-student-financial-fact-sheet-TWU-10-13-2025-Houston.pdf,Texas Woman's University - EXPANSION PROGRAM  in Houston DPT financial fact sheet,,2025,valid,,51480,2025,15518,5095,,,,,,,,,33,len:al-fact-sheet-TWU-10-13-2025-Houston.pdf,total,In-state: 15518+13248+7570+5095+4495+2654+975+975+950,,,https://twu.edu/media/documents/physical-therapy/2025-dpt-student-financial-fact-sheet-TWU-10-13-2025-Houston.pdf
274,University of Mary Hardin-Baylor,,Texas,https://go.umhb.edu/graduate/physical-therapy/home,url_found,3,high,https://health.utah.edu/documents/dpt-financial-fact-sheet,University of Mary Hardin-Baylor DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program home/landing page, but it does not contain financial or outcome data. The page mentions 'Financial Fact Sheet' and 'Program Outcomes' as separate links but does not display the actual data on this page.",,,,,,https://go.umhb.edu/graduate/physical-therapy/home,https://go.umhb.edu/graduate/physical-therapy/entry-level-dpt-program,,,,,,28,len:sub/resources/financial-aid/home,,,,,https://go.umhb.edu/graduate/physical-therapy/home
270,University of North Texas Health Science Center - Fort  Worth,,Texas,https://www.unthsc.edu/school-of-health-professions/physical-therapy/,url_found,3,high,https://www.unthealth.edu/college-of-health-professions/physical-therapy/2025-dpt-student-financial-fact-sheet_Campus-Residential_1.docx,University of North Texas Health Science Center - Fort  Worth DPT financial fact sheet,,2025,valid,,73512,2024-2025,26640,,,https://www.unthsc.edu/school-of-health-professions/physical-therapy/,https://www.unthsc.edu/school-of-health-professions/physical-therapy/,https://www.unthsc.edu/school-of-health-professions/physical-therapy/,91.3,86.6,98.8,,33,len:l-of-health-professions/physical-therapy,per_year,"$22,176/yr x 2.8 yrs (in-state)",,,https://www.unthsc.edu/school-of-health-professions/physical-therapy/
271,University of St Augustine for Health Sciences -  ONLINE FLEX EXPANSION PROGRAM in Austin,,Texas,,url_found,3,high,https://www.capteonline.org/globalassets/capte-docs/faculty-and-program-resources/2025-dpt-student-financial-fact-sheet.docx,University of St Augustine for Health Sciences -  ONLINE FLEX EXPANSION PROGRAM in Austin DPT financial fact sheet,,2025,fetch_failed,no_url,180000,2025,60000,,,,,,,,,,36,cost+len:fact_sheet_stale,per_year,60000/yr x 3yr,,no,https://www.capteonline.org/globalassets/capte-docs/faculty-and-program-resources/2025-dpt-student-financial-fact-sheet.docx
268,University of St Augustine for Health Sciences - Austin,,Texas,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,url_found,3,high,https://www.ahu.edu/sites/default/files/assets/2021-2022-dpt-student-financial-fact-sheet-1_completed.pdf,University of St Augustine for Health Sciences - Austin DPT financial fact sheet,,2021,confirmed_landing,"This is the correct school (University of St Augustine for Health Sciences) and correct program (DPT), but this page does not contain financial or outcome data. While there is a 'Tuition & Fees' link mentioned in the navigation menu, the actual financial information is not present on this page. No tuition, fees, total program cost, graduation rate, board pass rate, or employment rate data is provided. The page is a program overview with curriculum details and general program information.",119899,2026,54600,,,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,,,,,,28,len:itative-sciences/doctor-physical-therapy+cost:subdoctor-physical-therapy/dpt-tuition-fees|len:subdoctor-physical-the,per_year,54600/yr x 2.33yr,,,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/dpt-tuition-fees/
276,University of St. Augustine - Dallas,,Texas,,url_found,3,high,,University of St. Augustine - Dallas DPT financial fact sheet,,2024,fetch_failed,no_url,,,,,,,,,,,,,,"AUDIT_CLEARED: UT Southwestern variant: neuro PT residency, not DPT",,,,,
261,University of Texas Health Science Center at San  Antonio,,Texas,,url_found,3,high,,University of Texas Health Science Center at San  Antonio DPT financial fact sheet,,2023,fetch_failed,no_url,,,,,,,,,,,,,36,"AUDIT_CLEARED: fact_sheet is Texas Tech HSC, not UT Health SA",,,,,
262,University of Texas Medical Branch at Galveston,,Texas,https://www.utmb.edu/shp/phyt,url_found,3,high,https://www.utsouthwestern.edu/education/school-of-health-professions/training/assets/2024-2025-Financial-Fact-Sheet-Nuero-PT-Residency.pdf,University of Texas Medical Branch at Galveston DPT financial fact sheet,,2024,confirmed_landing,"This is a landing/overview page for the UTMB DPT program that contains no financial or outcome data. While it mentions 'Program Costs' and 'Review tuition and fee details' as a link, the actual tuition, fees, total cost, graduation rate, board pass rate, and employment rate are not provided on this page. Financial and outcome data appear to be on a linked sub-page.",,,,,,https://www.utmb.edu/shp/phyt,https://www.utmb.edu/shp/phyt/academics,,,,,,36,len:sub/shp/phyt/costs,,,,,https://www.utmb.edu/shp/phyt
272,University of Texas Medical Branch at Galveston -  BRIDGE PROGRAM FOR PTAS,,Texas,,url_found,3,high,,University of Texas Medical Branch at Galveston -  BRIDGE PROGRAM FOR PTAS DPT financial fact sheet,,2024,fetch_failed,no_url,,,,,,,,,,,,,,"AUDIT_CLEARED: UTMB Galveston TX: neuro PT residency fact sheet, not DPT",,,,,
277,University of Texas Medical Branch at Galveston -  Hybrid Expansion Program,,Texas,,url_found,3,high,,University of Texas Medical Branch at Galveston -  Hybrid Expansion Program DPT financial fact sheet,,2024,fetch_failed,no_url,,,,,,,,,,,,,,"AUDIT_CLEARED: UT Southwestern variant: neuro PT residency, not DPT",,,,,
264,University of Texas Southwestern Medical Center,,Texas,http://www.utsouthwestern.edu/pt,url_found,3,high,,University of Texas Southwestern Medical Center DPT financial fact sheet,,2024,confirmed_landing,"This is a general overview/landing page for the correct school's DPT program. While it contains some outcome data (Graduation Rate 100%, Licensure Pass Rate 96.7% first-time/100% ultimate, Employment Rate 100% for 2023-2024), the page references a separate 'Doctor of Physical Therapy Program Financial Fact Sheet' document but does not display the actual financial data (tuition, fees, total program cost). The financial information is on a linked sub-page, not on this page itself.",,,,,,http://www.utsouthwestern.edu/pt,http://www.utsouthwestern.edu/education/school-of-health-professions/programs/doctorate-programs/student-outcomes.html,,,,,,31,len:subcial-aid/policies-disclosures/heerf.html,,,,no,http://www.utsouthwestern.edu/pt
266,University of Texas at El Paso,,Texas,https://www.utep.edu/chs/pt/,url_found,3,high,https://www.utep.edu/chs/pt/_Files/docs/2022-2023-dpt-student-financial-fact-sheet.pdf,University of Texas at El Paso DPT financial fact sheet,,2022,valid,,,,,,,https://www.utep.edu/chs/pt/,https://www.utep.edu/chs/pt/about/graduate-outcomes.html,,,,,True,36,len:sub/newsfeed,,,,,https://www.utep.edu/chs/pt/
273,University of the Incarnate Word,,Texas,https://rehab-sciences.uiw.edu/,url_found,3,high,,University of the Incarnate Word DPT financial fact sheet,,2023,confirmed_landing,"This is the correct school's DPT program landing/overview page, but it does not contain the specific financial data (tuition, fees, total program cost) requested. While it does include some outcome data (98% NPTE pass rate, 96% employment rate), the financial information is on a linked sub-page. The page states 'Learn More About the Doctor of Physical Therapy Program' indicating detailed information is elsewhere.",118130,,36260,,,https://rehab-sciences.uiw.edu/,https://rehab-sciences.uiw.edu/about-us/graduate-outcomes.html,,,,,,36,cost+len:apta_direct+cost:subnancial-assistance-and-scholarships.html|len:subnancial-assistance-and-scholarships.html|No,,,,,https://rehab-sciences.uiw.edu/admissions/financial-assistance-and-scholarships.html
279,Rocky Mountain University of Health Professions,,Utah,https://rm.edu/dpt/,url_found,3,high,https://rmu-pdfs.s3.amazonaws.com/financial-fact-sheets/2023-2024-dpt-student-financial-fact-sheet.pdf,Rocky Mountain University of Health Professions DPT financial fact sheet,,2023,valid,,125134,2023-2024,46534,,,https://rm.edu/dpt/,https://rm.edu/dpt/reports/,,,,,True,32,len+cost:024-dpt-student-financial-fact-sheet.pdf,total,"Year1 $50,754 + Year2 $48,086 + Year3 $26,294",,,
278,University of Utah,,Utah,https://health.utah.edu/physical-therapy-athletic-training/degree-programs/physical-therapy,url_found,3,high,,University of Utah DPT financial fact sheet,,2025,confirmed_landing,"This is a landing/overview page for the University of Utah DPT program. While it mentions high graduation rate, high national licensure exam pass rate, and high employment rate in general terms, no specific numerical data is provided. The page references a 'DPT Student Financial Fact Sheet' link but does not contain the actual financial or outcome data on this page itself.",165360,,59128,,,https://health.utah.edu/physical-therapy-athletic-training/degree-programs/physical-therapy,http://health.utah.edu/physical-therapy-athletic-training/degree-programs/physical-therapy/about/graduates.php,,,,,,33,cost+len:apta_direct+cost:sub/documents/dpt-financial-fact-sheet|len:sub/documents/dpt-financial-fact-sheet|No cost data,,,,,https://health.utah.edu/documents/dpt-financial-fact-sheet
280,University of Utah - Expansion Program One,,Utah,,url_found,3,high,https://health.utah.edu/documents/dpt-financial-fact-sheet,University of Utah - Expansion Program One DPT financial fact sheet,,,valid,,108000,2024-2025,36000,,,,,,,,,,36,len:/documents/dpt-financial-fact-sheet,per_year,42000/yr x 3yr,,,https://health.utah.edu/documents/dpt-financial-fact-sheet
281,University of Vermont,,Vermont,https://www.uvm.edu/cnhs/rms/program/physical-therapy,url_found,3,high,,University of Vermont DPT financial fact sheet,,2023,valid,,146655,2025,57540,,,https://www.uvm.edu/cnhs/rms/program/physical-therapy,https://www.uvm.edu/cnhs/rms/program/physical-therapy,https://www.uvm.edu/cnhs/rms/program/physical-therapy,92.0,83.0,100.0,,30,len+cost:/cnhs/rms/program/physical-therapy+cost:subncial-fact-sheet_UVM_renamed-1-28-26.pdf|len:subncial-fact-sheet_UVM,,,,,https://www.uvm.edu/d10-files/documents/2026-01/2025-dpt-student-financial-fact-sheet_UVM_renamed-1-28-26.pdf
10,Emory and Henry College,,Virginia,https://www.emoryhenry.edu/academics/physical-therapy/,url_found,3,high,https://www.emoryhenry.edu/live/blurbs/1791-financial-fact-sheet,Emory and Henry College DPT financial fact sheet,,,valid,,122295,2025,37896,795,,https://www.emoryhenry.edu/academics/physical-therapy/,https://www.emoryhenry.edu/academics/physical-therapy/program-info/program-outcomes/,,,,,True,33,len:/live/blurbs/1791-financial-fact-sheet,total,tuition+fees+other costs,,,https://www.emoryhenry.edu/live/blurbs/1791-financial-fact-sheet
5,Hampton University,,Virginia,https://home.hamptonu.edu/science/physical-therapy/,url_found,3,high,https://home.hamptonu.edu/science/wp-content/uploads/sites/47/2024/10/DPT-Financial-Fact-Sheet-2024.pdf,Hampton University DPT financial fact sheet,,2024,valid,,117935,2024-2025,32724,4700,,https://home.hamptonu.edu/science/physical-therapy/,https://home.hamptonu.edu/science/program-outcomes,,,,,True,28,len:024/10/DPT-Financial-Fact-Sheet-2024.pdf,total,Year 1-3 tuition+fees+expenses,,,https://home.hamptonu.edu/science/wp-content/uploads/sites/47/2024/10/DPT-Financial-Fact-Sheet-2024.pdf
9,Mary Baldwin University,,Virginia,https://marybaldwin.edu/programs/doctor-of-physical-therapy-dpt/,url_found,3,high,,Mary Baldwin University DPT financial fact sheet,,2023,confirmed_landing,"Page is a general overview/landing page for Mary Baldwin University's DPT program. While it mentions a '100% Employment Rate' and references a 'DPT financial fact sheet' link, the actual financial data (tuition, fees, total cost) and specific outcome metrics are not present on this page - they are on linked sub-pages that are not provided.",125715,2025,35536,,,https://marybaldwin.edu/programs/doctor-of-physical-therapy-dpt/,https://marybaldwin.edu/accreditation/dpt-program-outcomes/,,,,,,33,len+cost:/programs/doctor-of-physical-therapy-dpt+cost:sub-student-financial-fact-sheet-1.docx.pdf|len:sub-student-finan,,,,,https://marybaldwin.edu/wp-content/uploads/2025/11/2025-dpt-student-financial-fact-sheet-1.docx.pdf
4,Marymount University,,Virginia,https://marymount.edu/academics/health-sciences/doctor-of-physical-therapy/,url_found,3,high,https://marymount.edu/academics/wp-content/uploads/sites/3/2022/08/Marymount-University-Financial-Fact-Sheet-2021-2022.pdf,Marymount University DPT financial fact sheet,,2022,fetch_failed,no_url,,,,,,https://marymount.edu/academics/health-sciences/doctor-of-physical-therapy/,https://marymount.edu/academics/health-sciences/doctor-of-physical-therapy/,,,,,,,,,,,,
1,Old Dominion University,,Virginia,https://www.odu.edu/rehabilitation-sciences/doctor-of-physical-therapy,url_found,3,high,,Old Dominion University DPT financial fact sheet,,2023,confirmed_landing,"Page contains program overview, admission requirements, and FAQs but does not include financial data (tuition, fees, total program cost) or outcome data (graduation rate, board pass rate, employment rate). Financial and outcome information appears to be on linked sub-pages or other sections of the website.",176804,2025,67747,,,https://www.odu.edu/rehabilitation-sciences/doctor-of-physical-therapy,https://www.odu.edu/rehabilitation-sciences/doctor-of-physical-therapy/program-outcomes,,,,,,35,len+cost:tion-sciences/doctor-of-physical-therapy+cost:subpt-student-financial-fact-sheet-2024.pdf|len:subpt-student-fin,,,,,https://www.odu.edu/sites/default/files/2024/documents/dpt-student-financial-fact-sheet-2024.pdf
7,Radford University,,Virginia,https://www.radford.edu/programs/dpt.html,url_found,3,high,https://www.radford.edu/waldron-college-health-human-services/physical-therapy-department/_documents/dpt-student-financial-fact-sheet.pdf,Radford University DPT financial fact sheet,,,valid,,144317,2025-2026,51744,7120,,https://www.radford.edu/programs/dpt.html,https://www.radford.edu/programs/dpt.html,,,,,,30,len:nts/dpt-student-financial-fact-sheet.pdf,total,in-state: 25676+23056+14148+7120+5874+3738+575+215+75,25676,yes,https://www.radford.edu/waldron-college-health-human-services/physical-therapy-department/_documents/dpt-student-financial-fact-sheet.pdf
3,Shenandoah University,,Virginia,www.su.edu/pt,url_found,3,high,,Shenandoah University DPT financial fact sheet,,2025,fetch_failed,no_url,,,,,,www.su.edu/pt,www.su.edu/physical-therapy/about/student-outcomes/,,,,,,32,"AUDIT_CLEARED: fact_sheet is Idaho State University, not Shenandoah",,,,,
8,Shenandoah University - EXPANSION PROGRAM at  Northern Virginia Campus,,Virginia,,url_found,3,high,https://www.su.edu/physical-therapy/wp-content/uploads/sites/15/2025/10/2025-dpt-student-financial-fact-sheet-Winchester.pdf,Shenandoah University - EXPANSION PROGRAM at  Northern Virginia Campus DPT financial fact sheet,,2025,valid,,129595,2025,33075,6317,,,,,,,,,33,len:dent-financial-fact-sheet-Winchester.pdf,total,Y1:40382 + Y2:44760 + Y3:44453,,,https://www.su.edu/physical-therapy/wp-content/uploads/sites/15/2025/10/2025-dpt-student-financial-fact-sheet-Winchester.pdf
