program_id,school_name,city,state,degree_type,program_url,url_status,search_attempts,url_confidence,discovered_url,discovered_url_2,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,graduation_rate_pct,cohort_size,nbcot_pass_rate_pct,data_year,employment_rate_pct
480,University of North Dakota,,North Dakota,OTD,,url_found,3,medium,https://und.edu/analytics-and-planning/und-student-outcomes.html,https://coarc.com/wp-content/uploads/2020/11/2012-CoARC-Report-on-Accreditation-3-23-13_compressed.pdf,University of North Dakota Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains university-wide student outcomes data for all UND programs, not program-specific outcomes for the Doctor of Occupational Therapy (OTD) program. The data presented includes general undergraduate and graduate retention/graduation rates and employment surveys across all degree programs at UND, not occupational therapy-specific metrics such as NBCOT pass rates or OTD cohort-specific outcomes.",,,,,
481,Cleveland State University,,Ohio,OTD,,url_found,3,medium,https://levin.csuohio.edu/doc/student-admissions-outcomes-and-other-data,https://health.csuohio.edu/occupational-therapy,Cleveland State University OTD ACOTE outcomes data,,,rejected,"This page contains outcomes data for the Urban Education Ph.D. Program, not the Doctor of Occupational Therapy (OTD) program. The page discusses an education doctoral program with prerequisites in counseling/psychology, not occupational therapy outcomes data.",,,,,
482,Kettering College,,Ohio,OTD,,url_found_low_confidence,3,low,https://plattcollege.edu/wp-content/uploads/2022/12/OTA-Program-Outcomes-Disclosure.pdf,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,Kettering College Doctor of Occupational Therapy program outcomes cohort graduation rate,,2022,rejected,"Page contains outcomes data for Platt College's Occupational Therapy Assistant (OTA) Associate of Science program, not Kettering College's Doctor of Occupational Therapy (OTD) program. This is an OTA program at a different school.",,,,,
487,Muskingum University,,Ohio,MOT,,url_found,3,high,https://www.muskingum.edu/sites/default/files/media/Grad/grad_catalog.pdf,https://www.muskingum.edu/sites/default/files/media/Grad/gradcatalog_2021-2022(v2).pdf,Muskingum University Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"This is a general graduate catalog page that describes the MOT program overview and accreditation information, but does not contain specific outcomes data including graduation rate, NBCOT pass rate, cohort size, or employment rate for the Master of Occupational Therapy program.",,,,,
483,Ohio State University,,Ohio,OTD,,url_found,3,medium,https://www.cahs.uc.edu/academic-programs/graduate-programs/occupational-therapy/program-outcomes.html,https://irp.osu.edu/sites/default/files/documents/2025/04/SB135-03-2025-metrics.pdf,Ohio State University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for University of Cincinnati's OTD program, not Ohio State University's Doctor of Occupational Therapy program. The URL and content clearly indicate this is from UC (University of Cincinnati), not Ohio State University.",,,,,
488,Shawnee State University,,Ohio,MOT,,url_found_low_confidence,3,low,https://www.shawnee.edu/sites/default/files/2019-01/MOT-2017-handbook-ACOTE.pdf,https://www.shawnee.edu/sites/default/files/documents/2025-2026-MOT-Handbook.pdf,Shawnee State University Master of Occupational Therapy Publication of Program Outcomes,,2019,rejected,"This is a student handbook document that contains program policies, curriculum information, and accreditation details, but does not contain outcomes data such as graduation rates, NBCOT pass rates, cohort size, or employment rates.",,,,,
489,University of Cincinnati,,Ohio,MOT,,url_found,3,medium,https://www.cahs.uc.edu/academic-programs/graduate-programs/occupational-therapy/program-outcomes.html,https://www.cahs.uc.edu/academic-programs/graduate-programs/physical-therapy/program-outcomes.html,University of Cincinnati Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"The page displays outcomes for the OTD (Doctor of Occupational Therapy) program, not the MOT (Master of Occupational Therapy) program as specified. The request is for MOT program data but this page contains OTD program data.",,,,,
490,University of Findlay,,Ohio,MOT,,url_found,3,high,https://www.findlay.edu/health-professions/physical-therapy/Pages/program-outcomes.aspx,https://www.med.unc.edu/healthsciences/ocsci/prospectivestudents/programs/accreditation-status-and-student-outcomes/,University of Findlay Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Physical Therapy (DPT) programs, not for the Master of Occupational Therapy (MOT) program. The URL and content are specific to PT, not OT.",,,,,
484,University of Findlay,,Ohio,OTD,,url_found,3,high,https://www.findlay.edu/health-professions/physical-therapy/Pages/program-outcomes.aspx,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,University of Findlay Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Physical Therapy (DPT) programs, not Occupational Therapy (OTD) programs. The URL and content are specific to PT, not OT.",,,,,
485,University of Toledo,,Ohio,OTD,,url_found,3,medium,https://www.cahs.uc.edu/academic-programs/graduate-programs/occupational-therapy/program-outcomes.html,https://www.utoledo.edu/campus/about/student-outcomes,University of Toledo Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page belongs to University of Cincinnati's OTD program, not University of Toledo's OTD program. The URL domain (uc.edu) and page header clearly indicate University of Cincinnati.",,,,,
491,Walsh University,,Ohio,MOT,,url_found,3,high,http://catalog.walsh.edu/graduate/school-behavioral-health-sciences/master-of-occupational-therapy/master-of-occupational-therapy.pdf,https://www.walsh.edu/_files/mot-curriculum-sheet_24_v2.pdf,Walsh University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,,,,,
492,Wilmington College,,Ohio,MOT,,url_found,3,medium,https://www.usi.edu/health/occupational-therapy/master-of-science-in-occupational-therapy/msot-student-and-program-outcomes,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/OTA-Outcomes.pdf,Wilmington College Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page belongs to University of Southern Indiana (USI), not Wilmington College. The URL and content are from USI's MSOT program, not the requested Wilmington College program.",,,,,
486,Xavier University,,Ohio,OTD,,url_found,3,high,https://www.xavier.edu/occupational-therapy-department/accreditation,https://www.xavier.edu/occupational-therapy/,Xavier University Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,96.0,25,,2023-2025,
493,"Northeastern State University, Muskogee Campus",,Oklahoma,MOT,,url_found,3,medium,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://offices.nsuok.edu/_resources/images/3396_Outcomes%20Survey_2021-22_Handout_11x21_PRINT.pdf,"Northeastern State University, Muskogee Campus Master of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Northeastern State University, Muskogee Campus. Additionally, OTA is an associate-level program, not a graduate-level Master of Occupational Therapy (MOT) program. This page does not match the requested school or program level.",,,,,
494,University of Oklahoma Health Sciences Center,,Oklahoma,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/grad-programs/MSOT-Program-Outcomes.pdf,https://www.lewisu.edu/academics/msoccuptherapy/outcomes.htm,University of Oklahoma Health Sciences Center Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's MSOT Bridge Program, not University of Oklahoma Health Sciences Center's Master of Occupational Therapy program. The school and program do not match the target institution.",,,,,
495,Pacific University,,Oregon,OTD,,url_found,3,high,https://catalog.pacific.edu/sacramento/schoolofhealthsciences/occupationaltherapy/occupationaltherapy.pdf,https://catalog.pacificu.edu/preview_entity.php?catoid=9&ent_oid=491&print,Pacific University Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains program curriculum and requirements but does not include outcomes data (graduation rate, NBCOT pass rate, cohort size, or employment rate) for the Doctor of Occupational Therapy program.",,,,,
505,Alvernia University,,Pennsylvania,MOT,,url_found,3,high,https://www.alvernia.edu/sites/default/files/documents/FW-Manual-msot-2024.pdf,https://www.alvernia.edu/sites/default/files/documents/OT%2022-23_0.pdf,Alvernia University Master of Occupational Therapy Publication of Program Outcomes,,2024,rejected,"This page is a fieldwork manual containing program policies, procedures, and administrative information. It does not contain outcomes data such as graduation rate, NBCOT pass rate, cohort size, or employment rate for the Master of Occupational Therapy program.",,,,,
506,Carlow University,,Pennsylvania,MOT,,url_found_low_confidence,3,low,https://www.carlow.edu/wp-content/uploads/2021/07/ms-in-occupational-therapy-mission-program-outcomes.pdf,https://www.carlow.edu/wp-content/uploads/2023/06/carlow_msot_mission_student_learning_outcomes.pdf,Carlow University Master of Occupational Therapy Publication of Program Outcomes,,2021,rejected,"Page contains program mission and student learning outcomes, but does not contain outcomes data such as graduation rate, NBCOT pass rate, cohort size, or employment rate for the Master of Occupational Therapy program.",,,,,
496,Cedar Crest College,,Pennsylvania,OTD,,url_found,3,high,https://www.cedarcrest.edu/about/accreditation/,https://scispace.com/pdf/outcomes-of-an-online-post-professional-doctorate-degree-in-4rw2mq0vd0.pdf,Cedar Crest College Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page is about accreditation information only. While it confirms Cedar Crest College has an entry-level OTD program accredited by ACOTE, it does not contain the specific outcomes data (graduation rate, NBCOT pass rate, cohort size, or employment rate). The page only provides a link to NBCOT Program Data Results but does not display the actual data itself.",,,,,
497,Chatham University,,Pennsylvania,OTD,,url_found,3,high,https://www.chatham.edu/academics/graduate/occupational-therapy-entry/accreditation-status-and-outcomes.html,https://www.researchgate.net/publication/367858106_Outcomes_of_an_Online_Post_Professional_Doctorate_Degree_in_Occupational_Therapy,Chatham University Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,97.4,117,,2020-2022,
507,Duquesne University,,Pennsylvania,MOT,,url_found,3,medium,https://www.shrs.pitt.edu/academics/ot/otd/outcomes/,https://www.stkate.edu/accreditation/program-accreditation/occupational-science-pre-ot-ac,Duquesne University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for the University of Pittsburgh Doctor of Occupational Therapy (OTD) program, not Duquesne University's Master of Occupational Therapy (MOT) program. The school and program do not match the requested institution.",,,,,
498,Duquesne University,,Pennsylvania,OTD,,url_found,3,medium,https://www.shrs.pitt.edu/academics/ot/otd/outcomes/,https://www.lewisu.edu/academics/msoccuptherapy/outcomes.htm,Duquesne University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page is for the University of Pittsburgh (Pitt) OTD program, not Duquesne University. The URL, institution name, and all program data refer to Pitt SHRS, not Duquesne University.",,,,,
508,Elizabethtown College,,Pennsylvania,MOT,,url_found,3,medium,https://www.collegefactual.com/graduate-schools/elizabethtown-college/masters-degrees/health-care-professions/rehab-and-therapeutic-professions/occupational-therapy-therapist/,https://www.etown.edu/schools/school-of-sciences-and-health/occupational-therapy/OTGRS%202025%20Program.pdf,Elizabethtown College Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains only enrollment and diversity data (44 degrees awarded, gender/racial demographics) for 2019-2020. Does not contain the required outcomes metrics: graduation rate percentage, NBCOT pass rate, employment rate, or cohort size data.",,,,,
499,Elizabethtown College,,Pennsylvania,OTD,,url_found,3,medium,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.etown.edu/admissions/outcomes.aspx,Elizabethtown College Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Elizabethtown College's Doctor of Occupational Therapy (OTD) program. OTA is an associate-level program, which should be rejected per the validation criteria.",,,,,
509,Gannon University,,Pennsylvania,MOT,,url_found,3,high,https://www.gannon.edu/academic-offerings/humanities-education-and-social-sciences/graduate/clinical-mental-health-counseling/program-outcomes/,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/occupational-therapy/student-outcomes/,Gannon University Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"This page contains outcomes data for the Clinical Mental Health Counseling graduate program, not the Master of Occupational Therapy (MOT) program. The data shown is for CMHC students and includes NCE (National Counselors Exam) pass rates, not NBCOT (National Board for Certification in Occupational Therapy) rates.",,,,,
510,Gwynedd Mercy University,,Pennsylvania,MOT,,url_found,3,medium,https://www.misericordia.edu/occupational-therapy/ot-program-outcomes,https://www.lewisu.edu/academics/msoccuptherapy/outcomes.htm,Gwynedd Mercy University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page is from Misericordia University, not Gwynedd Mercy University. The URL and content belong to a different school than the one specified in the request.",,,,,
511,Messiah University,,Pennsylvania,MOT,,url_found,3,high,https://www.messiah.edu/counseling-ma/_files/messiah_university__graduate_program_in_counseling_outcomes_report_22_23.pdf,https://www.messiah.edu/counseling-ma/about/outcome-report-23-24.updated-5-13-25.pdf,Messiah University Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"This page contains outcomes data for Messiah University's Master of Counseling (MA) program, not the Master of Occupational Therapy (MOT) program. The page describes counseling program outcomes including National Counselor Exam (NCE) pass rates, counselor job placement rates, and counseling student demographics - none of which are relevant to an occupational therapy graduate program.",,,,,
512,Misericordia University,,Pennsylvania,MOT,,url_found,3,high,https://www.misericordia.edu/occupational-therapy/ot-program-outcomes,https://catalog.misericordia.edu/preview_program.php?catoid=7&poid=1113,Misericordia University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,94.0,123,93.0,2023-2025,100.0
513,Moravian University,,Pennsylvania,MOT,,url_found,3,high,https://www.moravian.edu/rehab/dat/program-outcomes,https://www.moravian.edu/rehab/ph-and-hs/health-sciences/program-outcomes,Moravian University Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains DAT (Doctorate of Athletic Training) program outcomes, not occupational therapy program outcomes. The URL path indicates 'DAT program' and all data shown is for the athletic training program, not the Master of Occupational Therapy program.",,,,,
514,Salus University,,Pennsylvania,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.desales.edu/academics/dpt/dpt-program-outcomes,Salus University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Salus University's Master of Occupational Therapy (MOT) program. OTA is an associate-level program, not a graduate program.",,,,,
500,Slippery Rock University,,Pennsylvania,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.shrs.pitt.edu/academics/ot/otd/outcomes/,Slippery Rock University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not for Slippery Rock University's Doctor of Occupational Therapy (OTD) program. The document is explicitly for an associate-level OTA program, which is a different credential level than the graduate OTD program requested.",,,,,
515,St. Francis University,,Pennsylvania,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://stmary.edu/ot/otdoutcomes.html,St. Francis University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not St. Francis University's Master of Occupational Therapy (MOT) program. OTA is an associate-level program, which does not match the requested graduate-level MOT program.",,,,,
516,St. Joseph's University,,Pennsylvania,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.lewisu.edu/academics/msoccuptherapy/outcomes.htm,St. Joseph's University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not St. Joseph's University's Master of Occupational Therapy (MOT) program. OTA is an associate-level program, not a graduate program, and this is from a different school entirely.",,,,,
501,St. Joseph's University,,Pennsylvania,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.lewisu.edu/academics/msoccuptherapy/outcomes.htm,St. Joseph's University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not St. Joseph's University's Doctor of Occupational Therapy (OTD) program. OTA is an associate-level program and should be rejected per instructions.",,,,,
517,Temple University,,Pennsylvania,MOT,,url_found,3,high,https://www.temple.edu/academics/degree-programs/occupational-therapy-otd-hp-othr-dot/accreditation-program-outcomes,https://cph.temple.edu/news/2024/12/temple-university-college-public-healths-occupational-therapy-entry-level-doctoral-program-earns-full-7-year-accreditation-acote,Temple University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,75.0,21,,2025-2026,
518,Thomas Jefferson University-Center City Campus,,Pennsylvania,MOT,,url_found,3,high,https://www.jefferson.edu/academics/colleges-schools-institutes/rehabilitation-sciences/departments/occupational-therapy/outcomes.html,https://www.jefferson.edu/academics/colleges-schools-institutes/rehabilitation-sciences/departments/occupational-therapy/degrees-programs/ms-programs-east-falls/entry-ms-program/outcomes.html,Thomas Jefferson University-Center City Campus Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"The page lists outcomes for multiple programs including the Occupational Therapy Doctorate Program at Center City, Master of Science in OT at East Falls, and Associate of Science in OT at East Falls. The requested program is 'Master of Occupational Therapy (MOT)' at Center City, which does not appear on this page. The Center City program shown is the Doctorate program, not the Master's program.",,,,,
502,Thomas Jefferson University-Center City Campus,,Pennsylvania,OTD,,url_found,3,high,https://www.jefferson.edu/academics/colleges-schools-institutes/rehabilitation-sciences/departments/occupational-therapy/outcomes.html,https://www.jefferson.edu/academics/colleges-schools-institutes/rehabilitation-sciences/departments/occupational-therapy/degrees-programs/doctorate/outcomes.html,Thomas Jefferson University-Center City Campus Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,84.0,120,,2020-2022,
519,Thomas Jefferson University-East Falls Campus,,Pennsylvania,MOT,,url_found,3,high,https://www.jefferson.edu/academics/colleges-schools-institutes/rehabilitation-sciences/departments/occupational-therapy/outcomes.html,https://www.jefferson.edu/academics/colleges-schools-institutes/rehabilitation-sciences/departments/occupational-therapy/degrees-programs/ms-programs-east-falls/outcomes.html,Thomas Jefferson University-East Falls Campus Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"The page contains outcomes data for multiple programs including the Occupational Therapy Doctorate Program (Center City), Master of Science in Occupational Therapy (East Falls), and Associate of Science in Occupational Therapy (East Falls). The requested program is Master of Occupational Therapy (MOT), which does not match the Master of Science in Occupational Therapy program shown on this page. Additionally, the page does not provide employment rate data for any program.",,,,,
503,University of Pittsburgh,,Pennsylvania,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.desales.edu/academics/dpt/dpt-program-outcomes,University of Pittsburgh Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not University of Pittsburgh's Doctor of Occupational Therapy (OTD) program. The document is for an associate-level OTA program at a different institution.",,,,,
520,University of Scranton,,Pennsylvania,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.scranton.edu/academics/pcps/counseling/programs/CHS/CHS%20pdf/cshse-chea-outcomes.pdf,University of Scranton Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not University of Scranton's Master of Occupational Therapy (MOT) program. OTA is an associate-level program and should be rejected per instructions.",,,,,
504,Widener University,,Pennsylvania,OTD,,url_found,3,medium,https://www.shrs.pitt.edu/academics/ot/otd/outcomes/,https://www.widener.edu/about/at-a-glance/accreditations,Widener University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for University of Pittsburgh's Doctor of Occupational Therapy (OTD) program, not Widener University's program. The URL domain is pitt.edu and the page explicitly states 'University of Pittsburgh OTD program'.",,,,,
521,"University of Puerto Rico, Medical Sciences Center",,Puerto Rico,MOT,,url_found,3,high,https://www.collegefactual.com/colleges/university-of-puerto-rico-medical-sciences/academic-life/accreditation/,https://whychooseot.com/places/university-of-puerto-rico-medical-sciences-center-ot-masters/,"University of Puerto Rico, Medical Sciences Center MOT ACOTE outcomes data",,,rejected,"This page contains accreditation information only and does not include outcomes data (graduation rate, NBCOT pass rate, cohort size, or employment rate) for the Master of Occupational Therapy program.",,,,,
522,"Johnson & Wales University, Providence",,Rhode Island,OTD,,url_found,3,high,https://www.jwu.edu/academics/programs-by-campus/providence-programs/occupational-therapy/accreditation-and-outcomes.html,https://www.researchgate.net/publication/348260558_Retrospective_Analysis_of_Graduates'_Outcomes_in_a_Post-Professional_Occupational_Therapy_Doctorate_Program,"Johnson & Wales University, Providence Doctor of Occupational Therapy Publication of Program Outcomes",,,fetch_failed,html,,,,,
523,New England Institute of Technology,,Rhode Island,MOT,,url_found,3,medium,https://www.une.edu/wchp/ot/nbcot-pass-rates,https://chhs.unh.edu/occupational-therapy/graduation-rates-nbcot-certification,New England Institute of Technology Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"The page belongs to University of New England (UNE) in Maine, not New England Institute of Technology. While both schools have similar names, they are different institutions.",,,,,
524,Medical University of South Carolina,,South Carolina,OTD,,url_found,3,medium,https://chp.musc.edu/academics/occupational-therapy/otd-el/program-outcomes,https://scispace.com/pdf/outcomes-of-an-online-post-professional-doctorate-degree-in-4rw2mq0vd0.pdf,Medical University of South Carolina Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,,,100.0,2024,
525,Presbyterian College,,South Carolina,OTD,,url_found_low_confidence,3,low,https://plattcollege.edu/wp-content/uploads/2022/12/OTA-Program-Outcomes-Disclosure.pdf,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,Presbyterian College Doctor of Occupational Therapy program outcomes cohort graduation rate,"Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",2022,rejected,"This page contains outcomes data for Platt College's Occupational Therapy Assistant (OTA) Associate of Science program, not Presbyterian College's Doctor of Occupational Therapy (OTD) graduate program. The page is rejected because: (1) it is from a different school (Platt College, not Presbyterian College), and (2) it is for an OTA associate-level program, not a graduate-level OTD program.",,,,,
526,University of South Dakota,,South Dakota,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
530,Belmont University,,Tennessee,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
527,Belmont University,,Tennessee,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
528,Lincoln Memorial University,,Tennessee,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
531,Milligan University,,Tennessee,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
532,Tennessee State University,,Tennessee,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
533,Tennessee Wesleyan University - Downtown Knoxville Site,,Tennessee,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
